Gender,Age,Ever_Married,Family_Size,Profession,Graduated,Work_Experience,Energy_Consumption,Preferred_Renewable,Group
Female,37,Yes,4.0,Doctor,Yes,8.0,Average,Biomass,B
Male,69,Yes,1.0,Executive,No,2.0,High,Solar,A
Female,58,Yes,4.0,Artist,Yes,1.0,High,Solar,C
Male,52,Yes,,Artist,Yes,1.0,Low,Solar,C
Male,20,No,5.0,Healthcare,No,2.0,Low,Solar,D
Female,23,,4.0,Healthcare,No,6.0,Low,Biomass,D
Male,66,Yes,1.0,Artist,Yes,0.0,Low,Hydro,B
Male,19,No,3.0,Healthcare,No,1.0,Low,Biomass,D
Female,53,Yes,5.0,Artist,Yes,0.0,Average,Solar,C
Female,59,Yes,1.0,Homemaker,Yes,6.0,Low,Solar,C
Female,61,Yes,4.0,Artist,Yes,0.0,Average,Hydro,C
Female,68,Yes,2.0,Engineer,Yes,1.0,Low,Hydro,C
Male,20,No,3.0,Healthcare,No,1.0,Low,Hydro,D
Male,20,No,4.0,Healthcare,No,1.0,Low,Biomass,D
Female,49,,4.0,Artist,Yes,0.0,Low,Biomass,C
Male,19,No,3.0,Healthcare,No,1.0,Low,Biomass,D
Female,27,No,4.0,Healthcare,No,1.0,Low,Solar,D
Male,32,Yes,2.0,,Yes,1.0,Low,Wind,A
Female,67,Yes,3.0,Artist,Yes,0.0,Average,Hydro,C
Male,27,No,3.0,Entertainment,No,1.0,Low,Biomass,D
Male,72,Yes,,Executive,Yes,0.0,Low,Solar,B
Female,32,No,5.0,Doctor,No,1.0,Low,Hydro,D
Female,28,No,2.0,,No,0.0,Low,Wind,A
Male,29,Yes,,Healthcare,Yes,8.0,Low,Solar,A
Female,19,No,5.0,Healthcare,No,1.0,Low,Biomass,D
Female,52,Yes,5.0,Artist,Yes,1.0,Average,Biomass,C
Female,47,Yes,2.0,Doctor,Yes,1.0,Average,Biomass,C
Male,19,No,5.0,Healthcare,No,3.0,Low,Biomass,D
Female,18,No,,Healthcare,No,5.0,Low,Hydro,D
Female,79,Yes,2.0,Lawyer,No,1.0,High,Solar,A
Female,19,No,4.0,Healthcare,No,1.0,Low,Hydro,D
Female,48,Yes,3.0,Artist,Yes,0.0,Low,Biomass,C
Male,52,Yes,3.0,Artist,Yes,1.0,Average,Biomass,C
Male,23,No,4.0,Healthcare,No,1.0,Low,Solar,D
Female,58,Yes,1.0,Artist,Yes,1.0,Low,Hydro,C
Female,69,Yes,1.0,Engineer,Yes,1.0,Low,Solar,B
Male,37,Yes,1.0,Entertainment,Yes,4.0,Low,Solar,B
Female,30,No,3.0,Healthcare,No,0.0,Low,Solar,D
Female,25,,4.0,Healthcare,No,0.0,Low,Solar,D
Female,39,No,2.0,Engineer,Yes,8.0,Low,Hydro,B
Male,43,Yes,2.0,Entertainment,Yes,3.0,Low,Hydro,B
Female,32,No,1.0,Engineer,No,0.0,Low,Hydro,D
Male,23,No,5.0,Healthcare,No,0.0,Low,Wind,D
Female,30,No,3.0,Healthcare,No,1.0,Low,Hydro,D
Female,41,Yes,2.0,Engineer,No,1.0,Low,Hydro,A
Male,49,Yes,2.0,Artist,Yes,1.0,Average,Geothermal,C
Male,66,Yes,3.0,Executive,No,6.0,Low,Hydro,C
Female,67,Yes,2.0,Doctor,Yes,1.0,Low,Solar,C
Male,30,No,2.0,Healthcare,Yes,0.0,Low,Solar,D
Female,39,No,1.0,Doctor,Yes,6.0,Low,Biomass,B
Female,52,,4.0,Artist,Yes,0.0,Low,Biomass,C
Female,57,Yes,5.0,Artist,Yes,0.0,Average,Solar,C
Male,63,Yes,1.0,Executive,Yes,1.0,High,Solar,C
Female,52,Yes,3.0,Homemaker,No,4.0,High,Solar,C
Male,61,Yes,2.0,,Yes,8.0,Average,Solar,B
Male,35,Yes,2.0,Entertainment,Yes,7.0,Low,Solar,A
Male,52,Yes,2.0,Artist,Yes,4.0,Average,Solar,C
Female,45,Yes,2.0,Engineer,Yes,2.0,High,Hydro,B
Male,37,Yes,2.0,Entertainment,Yes,8.0,Average,Solar,C
Female,45,Yes,2.0,Engineer,Yes,1.0,Average,Solar,C
Female,55,Yes,,Engineer,Yes,0.0,Average,Solar,C
Female,49,Yes,,Engineer,Yes,4.0,Average,Wind,C
Female,42,Yes,6.0,Entertainment,No,1.0,Low,Wind,A
Female,39,Yes,2.0,Doctor,Yes,3.0,High,Hydro,A
Male,18,No,3.0,Healthcare,No,0.0,Low,Wind,D
Male,43,Yes,3.0,Artist,No,1.0,Average,Wind,C
Male,50,Yes,4.0,Executive,No,1.0,Average,Solar,C
Male,37,Yes,4.0,Artist,Yes,1.0,Average,Solar,B
Female,37,No,1.0,Engineer,Yes,1.0,Low,Solar,A
Male,63,Yes,3.0,Entertainment,Yes,0.0,Low,Solar,C
Male,83,Yes,2.0,Lawyer,Yes,1.0,Low,Wind,A
Male,55,Yes,3.0,Artist,Yes,1.0,Average,Wind,C
Male,71,Yes,3.0,Artist,Yes,1.0,Low,Solar,C
Male,87,Yes,1.0,Lawyer,No,1.0,Low,Hydro,A
Female,49,Yes,5.0,Entertainment,Yes,2.0,Average,Wind,C
Male,27,Yes,4.0,Doctor,No,0.0,Low,Hydro,D
Female,25,Yes,4.0,Marketing,No,1.0,Low,Hydro,D
Male,42,Yes,2.0,Healthcare,No,0.0,Low,Wind,A
Female,66,Yes,2.0,Artist,Yes,4.0,Low,Solar,C
Female,32,No,1.0,Healthcare,Yes,1.0,Low,Solar,D
Female,32,Yes,2.0,Doctor,Yes,4.0,Low,Solar,D
Female,37,Yes,1.0,Doctor,No,8.0,Low,Biomass,B
Female,62,Yes,5.0,Lawyer,,9.0,Low,Solar,C
Female,33,No,4.0,Healthcare,Yes,3.0,Low,Hydro,D
Female,45,Yes,2.0,Homemaker,Yes,2.0,Average,Wind,C
Female,18,,5.0,Healthcare,No,5.0,Low,Wind,D
Female,37,Yes,3.0,Artist,Yes,0.0,Average,Wind,C
Male,30,No,4.0,Doctor,Yes,4.0,Low,Wind,D
Male,31,No,3.0,Entertainment,Yes,5.0,Low,Solar,D
Female,48,Yes,4.0,Artist,Yes,0.0,Average,Wind,C
Male,31,No,1.0,Healthcare,Yes,,Low,Wind,D
Female,36,Yes,2.0,Doctor,Yes,8.0,Low,Hydro,B
Male,61,Yes,6.0,Entertainment,Yes,0.0,Average,Solar,C
Female,83,Yes,2.0,Lawyer,No,0.0,High,Solar,A
Male,77,Yes,2.0,Lawyer,No,1.0,High,Solar,A
Female,46,Yes,3.0,Artist,Yes,3.0,High,Hydro,C
Male,48,Yes,3.0,Engineer,Yes,0.0,Average,Wind,C
Male,19,No,5.0,Healthcare,No,0.0,Low,Wind,D
Male,21,No,3.0,Healthcare,No,1.0,Low,Solar,D
Female,40,No,1.0,Engineer,No,,Low,Solar,A
Male,27,No,5.0,Healthcare,No,0.0,Low,Biomass,D
Female,49,Yes,1.0,Marketing,No,0.0,Low,Geothermal,A
Male,19,No,4.0,Healthcare,No,1.0,Low,,D
Female,53,No,1.0,Entertainment,Yes,1.0,Low,Solar,A
Male,29,No,1.0,Artist,Yes,8.0,Low,Solar,A
Male,23,No,4.0,Healthcare,No,3.0,Low,Hydro,D
Male,84,Yes,2.0,Lawyer,Yes,1.0,High,Solar,A
Male,38,No,4.0,Entertainment,Yes,0.0,Low,Solar,A
Male,26,No,2.0,Doctor,Yes,11.0,Low,Not Interested,D
Female,19,No,4.0,Healthcare,No,1.0,Low,Biomass,D
Female,22,,4.0,Healthcare,No,1.0,Low,Solar,D
Male,20,Yes,2.0,Entertainment,No,0.0,Low,Solar,D
Male,36,Yes,3.0,Healthcare,Yes,0.0,Low,Solar,C
Male,18,No,3.0,Healthcare,No,1.0,Low,Solar,D
Female,20,No,4.0,Healthcare,No,7.0,Low,Solar,D
Female,18,No,4.0,Marketing,No,1.0,Low,Solar,D
Male,32,Yes,2.0,Artist,No,7.0,Average,Solar,A
Female,18,No,4.0,Healthcare,No,0.0,Low,Solar,D
Male,18,No,2.0,Healthcare,No,0.0,Low,Solar,D
Female,21,No,4.0,Healthcare,No,8.0,Low,Solar,D
Female,75,Yes,2.0,Artist,Yes,1.0,High,Solar,B
Male,37,Yes,2.0,Engineer,Yes,0.0,Average,Solar,C
Female,35,Yes,3.0,Engineer,Yes,1.0,Low,Wind,B
Male,20,No,3.0,Healthcare,No,9.0,Low,Solar,D
Male,58,Yes,4.0,Entertainment,,2.0,Average,Wind,C
Male,33,No,4.0,Healthcare,No,8.0,Low,,D
Male,58,Yes,3.0,Artist,Yes,0.0,Low,Solar,C
Male,20,No,5.0,Healthcare,No,1.0,Low,Solar,D
Male,50,Yes,2.0,Artist,Yes,4.0,Average,Solar,C
Female,51,No,,Homemaker,Yes,0.0,Low,Solar,B
Female,27,No,3.0,Healthcare,No,8.0,Low,Hydro,D
Female,58,Yes,2.0,Doctor,Yes,1.0,Average,Solar,C
Male,62,Yes,2.0,Executive,No,1.0,Low,Solar,C
Male,79,Yes,2.0,Marketing,Yes,0.0,High,Solar,B
Female,19,No,4.0,Healthcare,No,1.0,Low,Solar,D
Female,33,No,,Engineer,No,0.0,Low,Hydro,D
Male,36,Yes,2.0,Artist,Yes,1.0,Average,Solar,C
Female,29,Yes,2.0,Healthcare,Yes,1.0,Low,Solar,D
Female,28,,3.0,Healthcare,No,3.0,Low,Biomass,D
Female,22,No,4.0,Healthcare,No,0.0,Low,Solar,D
Male,21,No,3.0,Healthcare,No,1.0,Low,Solar,D
Male,22,No,3.0,Healthcare,No,0.0,Low,Hydro,D
Male,28,No,3.0,Artist,Yes,9.0,Low,Solar,D
Female,48,Yes,4.0,Artist,Yes,3.0,Average,Solar,C
Male,48,Yes,2.0,Doctor,Yes,3.0,Average,Solar,C
Male,66,Yes,3.0,Lawyer,No,0.0,Low,Solar,B
Female,47,Yes,4.0,Homemaker,Yes,1.0,Low,Solar,C
Female,68,Yes,4.0,Artist,Yes,1.0,High,Solar,C
Male,73,Yes,2.0,Executive,,0.0,High,Solar,C
Female,59,Yes,1.0,Lawyer,No,0.0,Low,Biomass,B
Male,38,Yes,2.0,Doctor,Yes,7.0,Average,Solar,C
Female,76,Yes,2.0,Lawyer,No,1.0,High,Solar,B
Female,40,Yes,2.0,Engineer,Yes,3.0,Low,Hydro,A
Female,49,Yes,2.0,Engineer,Yes,0.0,High,Hydro,C
Female,33,No,,Homemaker,No,0.0,Low,Hydro,D
Male,18,No,,Healthcare,No,1.0,Low,Solar,D
Female,69,Yes,2.0,Lawyer,Yes,0.0,High,Solar,C
Male,22,No,5.0,Healthcare,,1.0,Low,Wind,D
Female,18,No,3.0,Healthcare,,0.0,Low,Wind,D
Female,20,No,4.0,Healthcare,,1.0,Low,Solar,D
Male,36,Yes,1.0,Healthcare,Yes,1.0,Low,Solar,B
Female,67,Yes,2.0,Artist,Yes,0.0,Average,Wind,C
Female,37,Yes,3.0,Artist,Yes,1.0,Average,Solar,C
Female,26,No,,Healthcare,No,2.0,Low,Solar,D
Male,51,Yes,4.0,Doctor,Yes,1.0,Average,Solar,C
Female,67,Yes,2.0,Lawyer,Yes,1.0,Low,Solar,C
Female,29,No,4.0,Entertainment,Yes,1.0,Low,Solar,D
Female,76,Yes,2.0,Lawyer,Yes,0.0,Low,Solar,A
Male,86,Yes,1.0,Lawyer,Yes,0.0,Low,Solar,A
Female,51,Yes,2.0,Homemaker,Yes,9.0,Average,Solar,A
Male,35,Yes,2.0,Entertainment,Yes,1.0,Low,Wind,A
Male,30,No,2.0,Doctor,No,3.0,Low,Solar,D
Male,47,Yes,2.0,Doctor,Yes,0.0,Average,Wind,C
Male,81,Yes,1.0,Lawyer,No,0.0,Low,Solar,D
Female,85,Yes,1.0,Lawyer,No,0.0,Low,Solar,A
Male,60,,5.0,Entertainment,Yes,,Average,Solar,C
Female,21,No,3.0,Healthcare,No,2.0,Low,Solar,D
Female,40,,1.0,Engineer,Yes,0.0,Low,Solar,A
Female,35,,1.0,Homemaker,Yes,4.0,Low,Wind,B
Female,35,,1.0,Healthcare,Yes,0.0,Low,Hydro,B
Female,41,No,1.0,Engineer,No,1.0,Low,Solar,A
Male,18,No,3.0,Healthcare,No,0.0,Low,Solar,D
Male,22,No,,Healthcare,No,0.0,Low,Hydro,D
Male,61,Yes,,Artist,Yes,0.0,Low,Solar,C
Male,23,No,3.0,Healthcare,No,0.0,Low,Solar,D
Male,31,No,5.0,Healthcare,No,1.0,Low,Hydro,D
Male,82,Yes,2.0,Lawyer,Yes,0.0,High,Solar,B
Male,84,Yes,2.0,Executive,No,1.0,High,Solar,A
Male,41,Yes,2.0,Entertainment,Yes,1.0,Low,Solar,A
Female,66,Yes,2.0,Artist,Yes,0.0,Average,Hydro,C
Male,57,Yes,2.0,Artist,Yes,5.0,Low,Solar,C
Male,20,No,4.0,Healthcare,No,3.0,Low,Biomass,D
Female,32,No,1.0,Homemaker,No,14.0,Low,Solar,D
Female,29,No,1.0,Homemaker,No,11.0,Low,Solar,D
Male,36,Yes,4.0,Executive,Yes,,High,Solar,C
Male,38,Yes,3.0,Entertainment,Yes,1.0,Average,Solar,B
Female,43,Yes,1.0,Doctor,No,1.0,Low,Solar,A
Female,42,No,1.0,Marketing,No,1.0,Low,Solar,A
Female,48,Yes,1.0,Homemaker,No,8.0,Low,Solar,C
Male,62,Yes,1.0,Artist,Yes,0.0,Low,Solar,B
Male,63,No,2.0,Artist,Yes,0.0,Low,Solar,C
Male,60,Yes,2.0,Entertainment,Yes,1.0,Low,Solar,A
Male,63,Yes,2.0,Artist,Yes,1.0,Low,Solar,C
Male,62,Yes,1.0,Entertainment,Yes,9.0,Low,Solar,B
Male,40,Yes,,Executive,No,4.0,Low,Solar,A
Male,63,Yes,1.0,Artist,Yes,0.0,Average,Solar,C
Male,19,No,4.0,Healthcare,No,6.0,Low,Wind,D
Female,21,No,1.0,Homemaker,No,8.0,Low,Solar,D
Male,21,No,,Healthcare,No,1.0,Low,Solar,D
Male,22,No,5.0,Engineer,No,6.0,Low,Biomass,D
Male,60,Yes,3.0,Lawyer,No,1.0,High,Solar,C
Male,59,Yes,1.0,Artist,Yes,8.0,Low,Solar,C
Male,73,Yes,2.0,Lawyer,No,1.0,High,Solar,C
Female,52,Yes,3.0,Artist,Yes,0.0,High,Solar,C
Female,66,Yes,2.0,Doctor,No,9.0,Average,Solar,C
Male,61,Yes,4.0,Entertainment,No,1.0,Low,Wind,C
Female,61,Yes,1.0,Artist,Yes,1.0,Low,Solar,B
Female,61,Yes,2.0,Artist,Yes,2.0,Average,Solar,C
Male,59,Yes,2.0,Entertainment,Yes,1.0,Average,Solar,C
Male,51,Yes,1.0,Artist,Yes,1.0,Low,Solar,B
Female,36,Yes,2.0,Homemaker,Yes,9.0,Low,Hydro,A
Male,71,No,3.0,Executive,Yes,9.0,Low,Solar,C
Male,48,Yes,2.0,Artist,Yes,1.0,Average,Solar,C
Male,43,Yes,2.0,Entertainment,Yes,9.0,Average,Solar,A
Female,36,No,1.0,Artist,Yes,9.0,Low,Solar,A
Female,57,Yes,3.0,Artist,No,,Average,Solar,C
Male,33,No,3.0,Healthcare,Yes,1.0,Low,Solar,C
Female,31,No,6.0,Artist,Yes,1.0,Low,Hydro,D
Male,57,Yes,3.0,Artist,Yes,1.0,Average,Solar,C
Female,33,No,4.0,Homemaker,No,2.0,Low,Wind,D
Male,30,No,5.0,Artist,Yes,1.0,Low,Solar,D
Male,26,Yes,2.0,Doctor,No,8.0,Average,Solar,D
Female,29,No,3.0,Engineer,No,1.0,Low,Solar,D
Female,42,No,1.0,Marketing,Yes,0.0,Low,Not Interested,A
Female,30,No,5.0,Doctor,No,0.0,Low,Wind,D
Female,18,No,5.0,Engineer,No,1.0,Low,Biomass,D
Male,18,No,4.0,Healthcare,No,5.0,Low,Solar,D
Male,80,Yes,2.0,Executive,No,0.0,High,Solar,A
Male,35,No,2.0,Engineer,No,7.0,Low,Solar,A
Male,45,Yes,2.0,Entertainment,Yes,1.0,Average,Solar,C
Male,42,No,1.0,Engineer,Yes,8.0,Low,Solar,A
Female,26,Yes,2.0,Healthcare,No,,High,Not Interested,D
Male,38,Yes,2.0,Artist,Yes,1.0,Low,Solar,C
Male,41,Yes,7.0,Artist,Yes,1.0,Average,Solar,A
Male,45,No,2.0,Entertainment,Yes,1.0,Low,Solar,A
Male,57,Yes,1.0,Artist,Yes,1.0,Low,Wind,B
Female,33,No,4.0,Healthcare,Yes,5.0,Low,Solar,D
Female,51,Yes,2.0,Artist,Yes,8.0,Average,Solar,C
Male,85,Yes,2.0,Executive,No,1.0,Low,Solar,A
Female,30,No,3.0,Entertainment,No,0.0,Low,Solar,D
Male,38,Yes,3.0,Engineer,Yes,1.0,Average,Hydro,B
Male,66,Yes,1.0,Artist,Yes,1.0,Low,Solar,B
Male,40,No,2.0,Artist,Yes,0.0,Low,Biomass,B
Male,83,Yes,1.0,Lawyer,Yes,,Low,Solar,A
Male,61,Yes,3.0,Marketing,Yes,1.0,Average,Solar,C
Male,65,Yes,2.0,Executive,Yes,1.0,High,Solar,C
Male,37,Yes,4.0,Marketing,No,0.0,High,Not Interested,B
Male,47,Yes,,Doctor,Yes,0.0,Low,Solar,C
Male,51,Yes,4.0,Entertainment,No,1.0,Average,Wind,B
Male,73,Yes,1.0,Lawyer,No,,Low,Solar,A
Female,49,,3.0,Marketing,No,1.0,Average,Hydro,C
Female,73,Yes,2.0,Engineer,Yes,0.0,Low,Solar,B
Male,37,Yes,4.0,Entertainment,No,1.0,Average,Hydro,A
Female,55,Yes,1.0,Engineer,Yes,0.0,Low,Solar,B
Female,32,No,1.0,Homemaker,No,12.0,Low,Solar,D
Female,28,No,3.0,Artist,Yes,0.0,Low,Solar,D
Female,50,No,3.0,Lawyer,No,0.0,Low,Solar,C
Male,38,Yes,2.0,Entertainment,Yes,1.0,Low,Solar,B
Female,28,No,1.0,Homemaker,No,8.0,Low,Solar,D
Male,46,No,1.0,Entertainment,Yes,1.0,Low,Solar,A
Female,47,Yes,,Artist,Yes,0.0,Low,Solar,C
Male,39,Yes,6.0,Executive,Yes,8.0,High,Not Interested,A
Female,26,No,,Healthcare,No,1.0,Low,Solar,D
Female,37,Yes,2.0,Homemaker,Yes,9.0,High,Solar,B
Male,43,Yes,2.0,,No,1.0,Average,Wind,C
Female,27,No,1.0,Homemaker,No,,Low,Solar,D
Male,69,Yes,,Artist,Yes,1.0,Average,Wind,C
Male,47,Yes,2.0,Artist,Yes,9.0,Average,Tidal,C
Male,36,No,2.0,Artist,,9.0,Low,Solar,A
Male,43,Yes,3.0,Healthcare,Yes,1.0,Low,Wind,B
Male,42,Yes,4.0,Entertainment,Yes,3.0,Average,Solar,C
Male,29,No,3.0,Artist,Yes,0.0,Low,Solar,D
Female,45,Yes,4.0,Artist,Yes,1.0,High,Solar,C
Male,88,Yes,2.0,Artist,Yes,1.0,Low,Solar,A
Female,33,No,5.0,Engineer,Yes,,Low,Not Interested,D
Male,18,Yes,4.0,Doctor,No,0.0,Low,Solar,D
Female,41,Yes,2.0,Homemaker,Yes,,High,Solar,C
Female,28,No,3.0,Doctor,Yes,1.0,Low,Solar,D
Female,30,No,1.0,Entertainment,Yes,0.0,Low,Solar,D
Female,79,Yes,2.0,Lawyer,Yes,,High,Solar,C
Female,27,No,1.0,Artist,Yes,8.0,Low,Solar,D
Female,53,Yes,4.0,Engineer,Yes,0.0,Average,Solar,C
Female,43,No,1.0,Artist,Yes,14.0,Low,Hydro,A
Male,19,No,4.0,Healthcare,No,1.0,Low,Solar,D
Male,26,No,2.0,Entertainment,No,1.0,Low,Solar,D
Female,67,No,2.0,Artist,No,1.0,Low,Solar,C
Female,32,No,2.0,Artist,Yes,1.0,Low,Geothermal,A
Female,26,No,4.0,Doctor,No,7.0,Low,Solar,D
Female,29,No,3.0,Engineer,No,0.0,Low,Solar,D
Female,33,No,1.0,Artist,Yes,9.0,Low,Solar,D
Male,22,No,3.0,Doctor,No,0.0,Low,Solar,D
Female,27,No,2.0,Engineer,No,0.0,Low,Solar,D
Male,30,No,4.0,Healthcare,No,1.0,Low,Biomass,D
Male,25,No,4.0,Doctor,No,8.0,Low,Solar,D
Female,32,No,1.0,Marketing,No,,Low,Hydro,D
Male,85,Yes,1.0,Lawyer,Yes,,Low,Solar,A
Male,29,No,,Healthcare,Yes,,Low,Solar,D
Male,56,Yes,4.0,Lawyer,Yes,0.0,Low,Solar,C
Male,52,Yes,3.0,Artist,Yes,0.0,Average,Biomass,C
Female,25,No,5.0,Healthcare,No,,Low,Solar,D
Female,65,Yes,2.0,Artist,Yes,,Average,Wind,C
Female,49,Yes,1.0,Artist,Yes,1.0,Low,Solar,A
Female,73,Yes,2.0,Lawyer,No,1.0,Low,Solar,B
Male,36,Yes,2.0,Doctor,Yes,2.0,Average,Solar,C
Female,36,No,1.0,Engineer,Yes,4.0,Low,Not Interested,B
Male,71,Yes,3.0,Lawyer,Yes,1.0,High,Solar,C
Female,55,Yes,2.0,Artist,Yes,0.0,Low,Solar,C
Male,35,Yes,2.0,Entertainment,Yes,1.0,Average,Solar,C
Male,41,Yes,2.0,Artist,No,0.0,Average,Solar,C
Male,42,No,1.0,Artist,Yes,1.0,Low,Biomass,A
Male,35,Yes,2.0,Doctor,Yes,,Low,Solar,A
Female,48,Yes,2.0,Artist,Yes,1.0,Average,Tidal,C
Female,73,Yes,2.0,Lawyer,Yes,1.0,High,Solar,C
Female,40,No,1.0,Doctor,Yes,1.0,Low,Solar,A
Female,29,No,6.0,Healthcare,Yes,3.0,Low,Solar,D
Male,62,,3.0,Artist,Yes,1.0,Average,Solar,C
Male,89,Yes,2.0,Lawyer,Yes,0.0,Low,Solar,A
Male,86,Yes,1.0,Lawyer,Yes,0.0,Low,Solar,A
Male,38,Yes,3.0,Artist,Yes,0.0,Average,Solar,C
Male,45,Yes,4.0,Executive,Yes,0.0,High,Solar,C
Male,26,No,4.0,Healthcare,No,0.0,Low,Solar,D
Male,55,Yes,2.0,,Yes,1.0,Low,Solar,C
Female,52,Yes,5.0,Artist,Yes,1.0,Average,Solar,C
Male,43,Yes,2.0,Artist,Yes,5.0,Average,Solar,C
Male,35,No,1.0,Artist,Yes,1.0,Low,Solar,B
Male,73,Yes,2.0,Lawyer,Yes,1.0,Low,Solar,B
Male,41,No,3.0,Artist,Yes,4.0,Low,Solar,C
Male,27,No,1.0,Healthcare,Yes,,Low,Solar,D
Male,35,Yes,3.0,Entertainment,Yes,6.0,Low,Solar,C
Female,63,Yes,2.0,Artist,Yes,0.0,Average,Solar,C
Male,41,No,1.0,,Yes,,Low,Solar,A
Male,53,No,,Artist,No,1.0,Low,Hydro,A
Male,42,No,,Engineer,No,0.0,Low,Solar,A
Female,46,Yes,4.0,Artist,Yes,0.0,Average,Solar,C
Male,38,Yes,2.0,Entertainment,No,0.0,Low,Solar,A
Male,25,Yes,3.0,Doctor,Yes,1.0,Low,Solar,D
Female,40,Yes,3.0,Artist,Yes,7.0,Average,Hydro,C
Female,55,Yes,2.0,Lawyer,Yes,1.0,Low,Solar,B
Female,29,No,1.0,Healthcare,Yes,0.0,Low,Solar,D
Female,39,Yes,1.0,Artist,Yes,2.0,Low,Solar,B
Male,50,Yes,3.0,Doctor,No,1.0,Average,Solar,C
Female,61,Yes,2.0,Artist,Yes,1.0,Average,Solar,C
Male,56,Yes,1.0,Artist,Yes,0.0,Low,Solar,B
Male,40,No,3.0,Entertainment,Yes,1.0,Low,Tidal,A
Female,86,Yes,2.0,Lawyer,Yes,0.0,High,Solar,A
Male,27,No,3.0,Entertainment,No,5.0,Low,Solar,D
Male,35,No,1.0,Artist,Yes,,Low,Solar,B
Male,56,Yes,2.0,Artist,Yes,,Average,Solar,C
Female,36,Yes,2.0,Artist,Yes,,Low,Solar,C
Male,32,Yes,2.0,Doctor,No,9.0,Low,Biomass,D
Female,85,Yes,2.0,Lawyer,Yes,1.0,Low,Solar,A
Female,51,Yes,1.0,Artist,Yes,0.0,Low,Tidal,B
Female,41,No,2.0,Artist,Yes,8.0,Low,Solar,A
Male,42,Yes,4.0,Executive,No,5.0,High,Solar,A
Female,30,No,6.0,Marketing,Yes,0.0,Low,Solar,D
Male,42,Yes,5.0,Executive,Yes,,High,Solar,B
Female,42,Yes,3.0,Artist,Yes,9.0,Average,Solar,C
Female,25,No,5.0,Healthcare,No,,Low,Not Interested,D
Male,60,Yes,4.0,Executive,Yes,4.0,High,Solar,C
Male,18,No,5.0,Healthcare,No,2.0,Low,Solar,D
Male,36,Yes,4.0,Executive,Yes,0.0,Average,Solar,C
Male,49,Yes,2.0,Artist,Yes,0.0,Average,Solar,C
Male,42,Yes,3.0,Executive,Yes,1.0,High,Solar,B
Male,42,Yes,5.0,Artist,No,1.0,Average,Hydro,B
Female,39,Yes,2.0,Entertainment,Yes,,Average,Biomass,C
Female,62,Yes,2.0,Doctor,Yes,1.0,Low,Not Interested,C
Male,47,Yes,4.0,Executive,Yes,0.0,High,,C
Male,39,Yes,3.0,Artist,Yes,,Low,Solar,B
Female,25,Yes,2.0,Artist,Yes,3.0,High,Solar,D
Female,27,No,4.0,Artist,Yes,1.0,Low,Solar,C
Female,31,,4.0,Doctor,No,0.0,Low,Solar,D
Male,36,Yes,4.0,Artist,Yes,0.0,Low,Solar,C
Male,51,Yes,3.0,Entertainment,Yes,3.0,Low,Solar,B
Male,63,Yes,1.0,Entertainment,Yes,,Low,Solar,C
Male,40,No,4.0,Artist,Yes,,Low,Solar,A
Male,22,No,,Doctor,No,1.0,Low,Solar,D
Male,52,Yes,1.0,Artist,Yes,9.0,Low,Solar,C
Male,89,Yes,1.0,Lawyer,Yes,4.0,Low,Solar,A
Female,65,Yes,3.0,Lawyer,No,,High,Solar,C
Male,48,Yes,4.0,Artist,Yes,,Average,Not Interested,C
Male,48,Yes,4.0,Healthcare,Yes,1.0,Average,Solar,C
Male,31,No,1.0,Healthcare,Yes,8.0,Low,Solar,D
Female,62,Yes,2.0,Artist,Yes,,Average,Solar,C
Male,58,Yes,4.0,Executive,Yes,0.0,Average,Solar,C
Male,60,Yes,3.0,Artist,Yes,0.0,Low,Solar,C
Male,19,No,4.0,Healthcare,No,,Low,Solar,D
Male,18,No,,Healthcare,No,14.0,Low,Solar,D
Male,48,Yes,3.0,Doctor,Yes,1.0,Average,Solar,C
Male,35,No,1.0,Doctor,Yes,5.0,Low,Solar,B
Male,27,No,3.0,Doctor,Yes,,Low,Solar,D
Male,60,Yes,4.0,Artist,Yes,0.0,Average,Solar,C
Male,32,No,1.0,Entertainment,No,0.0,Low,Solar,D
Male,40,Yes,2.0,Entertainment,Yes,7.0,Low,Solar,B
Female,25,No,1.0,Healthcare,Yes,0.0,Low,Solar,D
Male,42,Yes,5.0,Artist,No,1.0,Low,Wind,A
Male,26,No,8.0,Healthcare,No,8.0,Low,Hydro,D
Male,27,No,1.0,Engineer,Yes,6.0,Low,Solar,D
Male,42,No,4.0,Artist,No,2.0,Low,Solar,A
Female,77,Yes,1.0,Lawyer,Yes,4.0,Low,Solar,A
Male,70,Yes,,Executive,Yes,0.0,Low,Not Interested,A
Male,36,Yes,2.0,Artist,No,4.0,Average,Solar,C
Male,57,Yes,3.0,Lawyer,Yes,6.0,Low,Solar,C
Male,76,Yes,1.0,Lawyer,Yes,1.0,Low,Solar,A
Male,77,Yes,2.0,,Yes,0.0,High,Solar,A
Male,52,Yes,1.0,Artist,Yes,1.0,Low,Solar,B
Female,35,No,1.0,Artist,Yes,9.0,Low,Solar,A
Male,43,Yes,2.0,Doctor,Yes,9.0,Average,Solar,A
Male,43,No,1.0,Artist,Yes,14.0,Low,Wind,A
Female,62,Yes,4.0,Artist,Yes,,High,Solar,C
Male,21,No,4.0,Healthcare,No,0.0,Low,Wind,D
Male,23,No,4.0,Healthcare,No,0.0,Low,Wind,D
